28,65
1,66
4,66
6,66
7,66
8,66
11,66
13,66
14,66
15,66
16,66
18,66
19,66
20,66
21,66
23,66
24,66
27,66
28,66
1,67
3,67
5,67
6,67
7,67
8,67
10,67
11,67
12,67
14,67
15,67
17,67
21,67
26,67
28,67
1,68
3,68
4,68
7,68
8,68
10,68
12,68
13,68
15,68
18,68
19,68
20,68
24,68
25,68
26,68
27,68
2,69
4,69
5,69
8,69
9,69
11,69
13,69
14,69
16,69
19,69
20,69
21,69
25,69
26,69
27,69
28,69
1,70
2,70
5,70
11,70
12,70
14,70
15,70
16,70
17,70
19,70
21,70
24,70
25,70
27,70
28,70
1,71
9,71
10,71
11,71
12,71
13,71
15,71
17,71
18,71
19,71
24,71
28,71
1,72
3,72
6,72
9,72
12,72
13,72
14,72
18,72
22,72
24,72
26,72
2,73
4,73
7,73
10,73
13,73
14,73
15,73
19,73
23,73
25,73
27,73
3,74
5,74
8,74
11,74
14,74
15,74
16,74
20,74
24,74
26,74
28,74
1,75
2,75
3,75
4,75
10,75
11,75
12,75
15,75
17,75
19,75
20,75
21,75
22,75
24,75
26,75
27,75
2,76
3,76
4,76
5,76
11,76
12,76
13,76
16,76
18,76
20,76
21,76
22,76
23,76
25,76
27,76
28,76
1,77
2,77
4,77
5,77
9,77
10,77
11,77
12,77
13,77
14,77
16,77
17,77
20,77
21,77
23,77
25,77
28,77
1,78
5,78
9,78
12,78
13,78
14,78
15,78
16,78
17,78
18,78
19,78
20,78
21,78
25,78
2,79
6,79
10,79
13,79
14,79
15,79
16,79
17,79
18,79
19,79
20,79
21,79
22,79
26,79
3,80
7,80
11,80
14,80
15,80
16,80
17,80
18,80
19,80
20,80
21,80
22,80
23,80
27,80
4,81
8,81
12,81
15,81
16,81
17,81
18,81
19,81
20,81
21,81
22,81
23,81
24,81
28,81
1,82
2,82
3,82
5,82
6,82
10,82
11,82
13,82
17,82
18,82
21,82
23,82
26,82
2,83
3,83
4,83
6,83
7,83
11,83
12,83
14,83
18,83
19,83
22,83
24,83
27,83
3,84
4,84
5,84
7,84
8,84
12,84
13,84
15,84
19,84
20,84
23,84
25,84
28,84
1,85
2,85
3,85
4,85
5,85
8,85
10,85
11,85
13,85
14,85
19,85
21,85
22,85
25,85
2,86
3,86
4,86
5,86
6,86
9,86
11,86
12,86
14,86
15,86
20,86
22,86
23,86
26,86
3,87
4,87
5,87
6,87
7,87
10,87
12,87
13,87
15,87
16,87
21,87
23,87
24,87
27,87
4,88
5,88
6,88
7,88
8,88
11,88
13,88
14,88
16,88
17,88
22,88
24,88
25,88
28,88
1,89
2,89
3,89
5,89
7,89
8,89
10,89
11,89
12,89
14,89
15,89
16,89
17,89
18,89
19,89
20,89
22,89
23,89
24,89
2,90
3,90
4,90
6,90
8,90
9,90
11,90
12,90
13,90
15,90
16,90
17,90
18,90
19,90
20,90
21,90
23,90
24,90
25,90
3,91
4,91
5,91
7,91
9,91
10,91
12,91
13,91
14,91
16,91
17,91
18,91
19,91
20,91
21,91
22,91
24,91
25,91
26,91
4,92
5,92
6,92
8,92
10,92
11,92
13,92
14,92
15,92
17,92
18,92
19,92
20,92
21,92
22,92
23,92
25,92
26,92
27,92
5,93
6,93
7,93
9,93
11,93
12,93
14,93
15,93
16,93
18,93
19,93
20,93
21,93
22,93
23,93
24,93
26,93
27,93
28,93
1,94
2,94
3,94
7,94
8,94
9,94
11,94
12,94
13,94
15,94
17,94
21,94
23,94
26,94
27,94
28,94
1,95
4,95
6,95
8,95
11,95
12,95
13,95
14,95
18,95
19,95
20,95
25,95
26,95
27,95
28,95
1,96
3,96
5,96
6,96
7,96
10,96
11,96
12,96
13,96
14,96
15,96
16,96
21,96
22,96
24,96
25,96
27,96
28,96
1,97
3,97
4,97
7,97
8,97
9,97
10,97
12,97
13,97
14,97
15,97
17,97
19,97
20,97
23,97
24,97
28,97
1,98
3,98
4,98
5,98
6,98
8,98
13,98
14,98
15,98
18,98
19,98
21,98
22,98
26,98
2,99
4,99
5,99
6,99
7,99
9,99
14,99
15,99
16,99
19,99
20,99
22,99
23,99
27,99
3,100
5,100
6,100
7,100
8,100
10,100
15,100
16,100
17,100
20,100
21,100
23,100
24,100
28,100
1,101
2,101
3,101
4,101
7,101
8,101
10,101
17,101
18,101
19,101
20,101
21,101
26,101
2,102
3,102
4,102
5,102
8,102
9,102
11,102
18,102
19,102
20,102
21,102
22,102
27,102
3,103
4,103
5,103
6,103
9,103
10,103
12,103
19,103
20,103
21,103
22,103
23,103
28,103
1,104
2,104
3,104
4,104
5,104
7,104
9,104
13,104
16,104
19,104
21,104
23,104
25,104
26,104
2,105
3,105
4,105
5,105
6,105
8,105
10,105
14,105
17,105
20,105
22,105
24,105
26,105
27,105
3,106
4,106
5,106
6,106
7,106
9,106
11,106
15,106
18,106
21,106
23,106
25,106
27,106
28,106
1,107
2,107
3,107
4,107
5,107
7,107
8,107
9,107
11,107
12,107
20,107
25,107
28,107
1,108
4,108
5,108
8,108
11,108
12,108
13,108
16,108
19,108
20,108
21,108
22,108
24,108
25,108
2,109
5,109
6,109
9,109
12,109
13,109
14,109
17,109
20,109
21,109
22,109
23,109
25,109
26,109
3,110
6,110
7,110
10,110
13,110
14,110
15,110
18,110
21,110
22,110
23,110
24,110
26,110
27,110
4,111
7,111
8,111
11,111
14,111
15,111
16,111
19,111
22,111
23,111
24,111
25,111
27,111
28,111
1,112
2,112
3,112
5,112
6,112
8,112
10,112
11,112
12,112
15,112
17,112
19,112
22,112
23,112
28,112
1,113
4,113
7,113
10,113
12,113
13,113
18,113
19,113
22,113
23,113
25,113
26,113
2,114
5,114
8,114
11,114
13,114
14,114
19,114
20,114
23,114
24,114
26,114
27,114
3,115
6,115
9,115
12,115
14,115
15,115
20,115
21,115
24,115
25,115
27,115
28,115
1,116
2,116
3,116
4,116
6,116
7,116
9,116
11,116
13,116
15,116
19,116
20,116
21,116
24,116
28,116
1,117
4,117
5,117
6,117
7,117
8,117
9,117
11,117
12,117
14,117
19,117
21,117
24,117
26,117
2,118
5,118
6,118
7,118
8,118
9,118
10,118
12,118
13,118
15,118
20,118
22,118
25,118
27,118
3,119
6,119
7,119
8,119
9,119
10,119
11,119
13,119
14,119
16,119
21,119
23,119
26,119
28,119
1,120
2,120
3,120
4,120
6,120
7,120
8,120
12,120
14,120
15,120
16,120
17,120
19,120
20,120
25,120
26,120
27,120
2,121
3,121
4,121
5,121
7,121
8,121
9,121
13,121
15,121
16,121
17,121
18,121
20,121
21,121
26,121
27,121
28,121
1,122
2,122
4,122
5,122
8,122
11,122
14,122
17,122
18,122
20,122
21,122
24,122
25,122
26,122
27,122
28,122
1,123
5,123
10,123
11,123
12,123
15,123
16,123
18,123
20,123
21,123
24,123
27,123
28,123
1,124
3,124
9,124
10,124
12,124
13,124
17,124
20,124
21,124
24,124
26,124
28,124
1,125
3,125
4,125
6,125
9,125
13,125
14,125
16,125
18,125
19,125
20,125
21,125
24,125
26,125
27,125
2,126
4,126
5,126
7,126
10,126
14,126
15,126
17,126
19,126
20,126
21,126
22,126
25,126
27,126
28,126
1,127
2,127
5,127
8,127
9,127
10,127
15,127
18,127
19,127
21,127
23,127
24,127
25,127
28,127
